Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Attendance (%),Target,Target_Label,Cluster
0,14,8,6,1,8,140.20108560612917,9,1,5,6,6,113.77238385308227,0,1,0,1,0,1,39,1,2,3,4,3,12.663201200308832,1,2,4,4,3,12.692605890309808,1,10.377619990060364,0.4666389082247866,0.9882678609180192,56.61666471728815,1,Enrolled,0
0,15,8,15,0,2,122.319075721944,2,3,4,3,5,150.55707823758405,0,0,0,1,0,1,26,1,1,6,6,6,15.324408988105583,1,0,3,3,1,17.75513574316742,0,12.386449874047251,2.5665342699406324,3.4250501299042906,77.5666844489355,2,Graduate,2
0,2,7,17,0,8,111.22113362376598,21,5,6,2,5,151.23679593987757,1,1,0,1,1,1,26,0,1,4,5,4,15.13582602101632,0,2,3,3,3,14.728270213605674,0,11.05676598671073,3.5634289369566754,-1.662246799247428,84.26553676097136,2,Graduate,2
2,13,6,3,0,8,118.91038308941528,8,1,1,7,9,176.51313233689086,0,0,0,1,0,1,35,0,0,5,5,3,18.74263290395465,0,0,6,6,4,17.047030262871175,0,6.0,1.677341452094226,2.332154930676368,49.15102803818429,1,Enrolled,1
0,11,1,10,1,2,164.40481802941724,1,6,2,8,0,134.28827356694137,0,0,0,0,0,0,33,0,2,4,4,3,14.715689996462,1,0,6,7,3,15.863503464318269,0,6.0,0.4405111354292388,1.6292414540674636,99.75465966929082,2,Graduate,0
0,10,7,15,1,7,97.01246121419985,1,3,2,4,7,157.53522986688245,0,1,1,1,1,0,37,0,0,5,6,3,13.001966494142236,1,1,4,4,4,14.733805655897,0,10.183621011901815,1.4929852795113894,2.8961226696285305,84.30444048393889,1,Enrolled,2
2,2,8,15,0,8,160.3957554588069,12,3,4,5,9,141.17656532960356,1,0,0,1,0,0,30,1,1,5,5,5,9.178876997714823,0,1,3,4,1,11.740530646713864,0,9.283453267158732,0.4995029193206515,0.6063517995077675,53.07864168945923,0,Dropout,2
2,17,3,5,0,7,165.03775994112846,4,2,3,9,2,147.48995581899027,0,0,1,1,0,0,25,0,1,3,3,3,16.03212127688317,1,1,4,5,4,15.642964642828582,0,9.046479388006547,2.359319983336245,1.0063476226778518,61.69174150046507,1,Enrolled,0
1,3,5,11,0,6,127.16257967556172,1,3,4,9,2,160.20918575144808,0,0,0,0,1,1,17,0,1,5,6,5,12.452262632999084,1,0,3,3,3,13.3402005252343,1,9.167227790904962,1.4392653661550785,-0.7794867284948797,84.80738191987352,2,Graduate,2
0,4,6,9,0,3,145.12316548686738,12,5,3,5,2,154.55117701443538,0,0,0,1,1,0,29,0,1,4,4,4,16.11164620107028,0,1,4,5,3,17.787625226535287,1,8.505491244449988,0.3864448243186593,0.3129233359662938,92.1677284119816,2,Graduate,0
0,5,1,5,0,11,117.81986676384264,14,5,4,2,8,142.71099974318682,1,0,0,1,0,1,20,0,0,4,4,3,11.513299280591108,0,1,4,4,2,11.667956563728666,0,10.44647501287646,1.739311732465595,-0.0844374797507231,53.84118672023267,0,Dropout,0
0,2,4,11,1,11,140.88970161621103,1,5,2,3,4,124.66060201522632,0,0,0,1,0,1,17,1,0,3,4,0,17.202477129142903,0,2,4,4,4,20.0,1,13.303674230594556,0.7135494849559534,-1.5858924056048684,69.49077966278419,2,Graduate,0
1,4,4,7,0,3,183.9817094214291,12,5,6,8,1,146.89496022702582,1,0,1,1,1,1,48,0,0,5,5,5,14.352109387854703,0,1,5,6,5,15.680569789119511,1,7.1973868047265945,-0.078071404118476,1.045095705283452,91.29335871521673,2,Graduate,1
0,12,4,2,0,8,162.96531356270967,5,2,3,5,3,174.10752923734466,0,0,0,1,0,0,44,0,2,4,4,1,16.472882440143557,0,1,5,5,2,20.0,0,11.358548459356154,2.4111328283977334,2.4954627728499075,55.93740648366128,1,Enrolled,0
0,6,8,16,0,4,123.92251187940111,2,4,1,4,6,144.3833099317117,0,0,0,1,0,0,47,0,1,6,7,6,14.35034446123024,1,2,5,6,3,16.344620772630872,1,10.248074891203649,1.8583574194191617,2.923850271794433,91.29424444070663,1,Enrolled,1
0,15,4,1,0,10,105.97711391833764,4,6,6,8,9,130.11647717292374,1,0,0,1,0,0,24,0,2,3,4,0,9.761322699965156,0,0,3,4,3,4.6445487085128,1,6.0,0.9370197874338164,-0.6591018625301499,52.909099747464765,0,Dropout,0
0,7,5,3,0,8,128.53919086015534,11,6,3,7,0,160.53500757140273,0,1,1,1,1,0,42,0,1,6,6,6,11.7211789745017,0,1,4,4,3,10.425248631807357,1,8.033060107851139,3.0264877714139944,0.734462359500924,70.54218127315724,1,Enrolled,2
0,6,2,9,0,10,141.01247226096066,18,1,5,8,1,105.37191523288487,1,0,0,0,0,0,19,0,0,4,4,1,8.518544688041931,1,2,6,7,6,4.173931813649714,1,10.030315177608545,0.6039153885397456,0.5576830271067925,69.21372060465741,0,Dropout,0
1,14,2,17,0,6,150.87546237679982,19,2,6,8,7,131.00116241495022,1,0,1,1,0,1,28,0,1,6,7,6,13.646260499476394,1,2,6,7,6,11.749208912420608,0,16.49318098997542,0.978381377536584,3.454279245561147,81.87477832106094,2,Graduate,1
0,7,3,8,0,3,132.5972615341081,18,6,1,3,7,115.48062699620884,1,0,0,1,1,1,17,1,1,3,4,0,7.880781164853413,1,1,3,3,2,6.652375841523687,0,7.824457352930207,1.950058201896632,3.5,49.91727957388395,0,Dropout,0
0,6,7,16,0,10,174.292799020184,20,2,4,7,2,136.9628467366754,1,0,0,1,0,1,21,0,2,6,7,6,14.028566741475514,1,2,3,4,2,15.900381804085054,0,8.16924051957419,2.551518064971873,-1.54878053333848,87.47245747271032,2,Graduate,2
1,6,7,12,1,2,135.7171350259993,15,1,5,9,4,171.16200003193944,1,0,0,1,0,1,46,0,0,4,4,4,0.331619905110557,0,1,6,7,6,0.0,1,11.239471569565858,1.96916381127821,1.675669082192099,72.99653374958169,0,Dropout,1
0,6,8,4,1,1,124.54183467623636,21,6,1,8,7,156.0219909314119,0,0,0,0,1,0,46,1,1,6,7,6,15.834765552908696,0,0,4,5,2,19.020286189445923,0,9.660172523315756,0.823251615561341,1.756018702107769,88.15049248737796,2,Graduate,2
0,10,6,5,0,4,146.53991684079597,15,1,4,4,9,95.0,0,0,0,0,1,1,33,0,0,6,7,6,9.137157551614834,0,1,5,5,5,7.165829610551447,0,6.214912855116329,1.215178279203026,0.4390921100419709,64.60254919643916,0,Dropout,1
0,4,4,7,0,8,150.4012078781914,9,4,3,3,8,124.53214513375688,0,0,1,1,1,1,39,0,2,6,6,5,9.661293503014278,1,0,3,4,2,8.640097995804526,0,6.0,0.7256347181205975,-1.4732586851998206,68.24909551769545,1,Enrolled,2
0,10,3,14,0,4,118.21756256943912,8,4,4,9,1,102.52338173116304,0,0,0,0,1,0,31,0,1,5,6,2,17.80155405273496,0,2,3,3,3,14.40227855280909,1,6.0,1.1012075140075617,2.06977274469779,83.71722247506622,2,Graduate,2
0,1,8,8,0,8,114.35055629560355,10,5,2,0,9,166.45722945247155,1,0,0,1,0,1,37,0,1,4,5,3,14.119242391958853,1,2,3,3,3,17.430612580657407,0,12.550077094458342,1.1920591979246264,2.98923846454891,81.65824904002994,2,Graduate,2
0,14,5,13,1,8,98.87698234499696,8,6,1,2,7,125.43832087901592,0,0,0,1,0,0,30,1,1,6,7,5,15.962173262985594,0,0,6,7,6,19.608015001332348,0,6.908630404672644,1.999542388527432,-0.1845635922849731,75.26293489003406,2,Graduate,1
2,9,3,4,1,11,128.64319896445352,11,4,3,9,2,141.89732051937133,0,0,0,1,1,1,18,0,1,4,4,4,9.48132782949087,1,1,5,6,4,8.851015641705459,0,17.109714797127616,0.6719829210976327,2.953502492141382,52.57528092767312,0,Dropout,0
1,10,2,12,0,1,161.7686812439439,21,4,4,1,8,143.10106058951422,1,0,0,0,1,1,27,0,0,6,7,5,16.366635645415837,0,1,4,5,4,12.364971198674109,1,8.415599700585727,2.645778501713358,0.8072610723932935,61.62043751590234,1,Enrolled,2
0,4,2,3,0,6,149.65457042797118,19,1,3,6,4,145.14637924619433,1,0,0,0,0,0,34,0,2,3,3,3,12.518876805913456,1,1,4,4,4,11.698408946460418,0,12.314427402458628,1.4700281729699578,3.359487172746901,81.04589945006757,1,Enrolled,0
0,13,7,5,0,11,159.7250629052224,12,3,3,3,4,95.0,1,0,0,1,1,1,46,0,2,3,3,1,13.411683944261949,1,2,6,7,6,13.692070864670782,0,6.514750220335179,0.4753109510025766,3.3558949602200814,63.211526048609,0,Dropout,0
0,10,6,4,0,10,120.60385665656376,7,5,6,8,3,149.028185915987,1,0,0,1,0,1,31,0,1,3,3,3,18.216039120842545,0,2,3,4,2,16.328883179238584,1,10.569706075140491,1.966325255704365,0.7575983981926793,47.260414975426514,1,Enrolled,0
0,13,2,15,0,8,131.40552960289287,1,5,1,8,7,126.28842340226352,0,0,0,1,1,1,43,0,2,6,7,5,8.929866393132697,1,0,6,6,6,14.50699645871926,0,14.240477971638724,1.3558411113133595,1.551250449570334,80.50935251826797,1,Enrolled,1
0,12,3,5,0,8,93.07378147477932,3,2,3,1,0,161.14502972550838,1,0,0,1,0,0,49,0,2,4,5,4,16.195625946261917,1,1,6,7,5,20.0,1,8.950539679792202,0.9479031483511688,-0.4643534874110009,76.7222107261381,2,Graduate,1
0,3,7,9,1,1,157.17310379221345,13,4,1,2,5,145.0690317269066,0,0,0,1,1,1,40,0,0,3,4,3,14.348935619262168,0,2,4,5,4,9.6768825205653,0,6.7432201422461695,3.199818068408913,-2.1223470049119646,62.91511700651135,1,Enrolled,0
0,9,4,14,0,8,164.54031423801905,4,4,3,7,6,155.7924586688685,1,0,0,1,1,0,31,0,0,5,5,5,12.254183593232186,0,2,5,6,4,9.069674360142418,0,8.88310099058944,1.1248190585278417,1.2513126914588972,44.867633000761614,0,Dropout,1
0,13,8,16,0,9,111.53542577241076,10,1,3,9,7,121.79587749654254,0,0,0,1,0,0,46,0,0,3,3,3,9.17052610278703,1,2,4,4,1,10.017333215792195,1,9.351323290746851,0.9551045719680334,-1.8393211380707848,97.98287972071032,1,Enrolled,0
0,8,1,3,0,11,170.76648734842271,6,4,4,2,3,111.7770346838311,1,0,1,1,1,0,33,0,0,3,4,3,12.2148853728831,0,0,6,6,5,9.235189472701276,1,7.04294547398756,2.65284093444128,3.5,74.23915586585692,0,Dropout,0
1,4,2,15,0,6,129.84123691352718,4,2,5,3,8,162.2587336828557,0,0,1,0,0,1,21,0,1,5,6,5,10.135766382702256,1,2,6,7,4,10.29302928134789,1,14.958867782918368,2.104642574739322,2.8492794195119817,76.70530793374851,1,Enrolled,1
1,9,3,14,0,7,111.16792475303824,8,1,1,2,2,154.08511262260143,0,0,0,0,0,1,45,0,0,3,3,1,17.153988266767062,1,0,3,4,1,16.880749083557678,0,10.05625817803201,2.4053093378835024,0.5271688372683117,69.80112605749525,2,Graduate,0
0,7,1,7,1,6,128.04930128139205,14,5,2,1,7,145.5553602003661,1,1,0,1,0,1,20,0,1,6,6,6,13.32115414364432,1,0,3,3,0,12.92223457914944,0,13.840713677370823,0.8243032256581172,3.5,54.87869561884924,1,Enrolled,2
0,11,2,6,1,5,148.82530930536902,18,4,6,0,9,145.51942250352448,1,0,1,1,0,1,26,0,2,6,6,4,10.63060398128546,0,0,6,7,6,12.877603931667998,1,13.223147037756275,1.763902326153084,-0.3346026461002658,78.56329366798994,2,Graduate,1
1,15,2,16,1,1,133.81514949394062,8,4,1,2,9,150.5156901513512,1,0,1,0,0,0,33,0,2,3,3,3,7.968391123609556,1,1,4,5,2,12.186939572166,0,15.103610882344952,-0.1636609944484499,0.0936048196114168,47.46766566880616,0,Dropout,0
0,13,5,9,0,2,122.2832151505592,5,2,3,8,4,107.69352270079798,0,0,1,0,1,0,26,0,0,4,4,4,11.379338089912318,0,1,3,3,0,12.069531909833778,1,6.222781487068405,-0.8045363915022077,0.0718441491316289,75.1406337356231,1,Enrolled,2
0,3,2,1,0,10,148.03114402051474,14,6,6,7,4,166.88919844999987,0,0,0,1,1,0,33,1,1,4,5,3,17.32682293374289,0,2,5,6,5,13.996624695968972,1,11.933649177661604,0.7909002815516586,0.6848169288876691,94.95576931364616,2,Graduate,0
0,3,7,14,1,2,150.0584216017346,15,2,5,8,6,136.14860652970972,0,0,0,0,0,0,36,0,1,3,4,2,13.390013164535093,1,1,5,5,5,13.449727231164449,0,8.488512164244485,1.556603640452208,0.2419467384815786,76.83578384463955,1,Enrolled,0
0,11,1,14,1,11,131.17374212283264,20,1,6,9,4,136.86155800272192,0,0,1,1,1,0,40,0,1,5,5,5,12.369330836176347,1,1,6,6,3,10.608953186673617,1,9.57380075912274,4.0,1.621811342365748,56.60464022214176,0,Dropout,1
0,5,1,8,0,9,127.15131873794624,17,5,1,4,6,129.54710813501197,0,0,0,1,0,0,21,0,2,6,7,5,18.94540853824257,0,2,5,5,4,20.0,1,6.757280793108295,2.9997267940220063,-0.9977874175037432,49.73611320460705,1,Enrolled,1
0,12,4,17,0,6,122.9964679947186,4,6,3,4,8,95.0,1,0,0,1,1,0,22,0,0,6,6,6,11.549088599992746,0,0,5,5,5,12.981992394500088,0,16.97520574537593,0.1878001872913237,1.0302512525440728,65.02624875453526,1,Enrolled,1
0,4,7,15,0,3,145.52850844817672,21,6,6,7,4,154.37992664128848,0,0,0,1,1,0,18,0,2,6,7,5,10.170881614908666,1,0,3,4,1,10.877180223019248,0,7.794471614473377,2.5507178924436547,-0.1765562245054547,68.52990855055839,1,Enrolled,2
1,8,8,10,1,3,99.7069027110575,20,2,2,4,1,115.04029138436836,1,0,0,1,1,0,29,0,1,3,3,2,14.4143136497592,0,2,3,4,3,15.73832843350999,1,11.958387350693418,-0.1146526468400039,0.9128157213080894,94.94911133064436,2,Graduate,0
0,14,1,16,1,10,118.22201665971676,13,2,6,3,9,142.70145626986974,0,0,0,1,1,0,27,0,2,6,7,6,14.46847860595906,1,2,4,5,4,14.07257033869418,1,6.14307261748246,3.3396432769537503,-1.1492466036509903,77.22786289955454,2,Graduate,2
0,16,3,7,0,10,131.43510990062944,15,5,6,8,5,119.49470700097496,0,0,0,1,0,1,39,0,0,3,4,1,10.946239173851223,0,1,3,3,2,13.776376902746422,1,9.236624609272251,0.8936172518881368,-0.7561372444339489,79.41923666589389,1,Enrolled,0
0,8,3,17,1,2,117.65894578548772,9,3,4,0,8,131.41185560294056,0,0,0,1,0,1,32,0,0,3,3,2,10.208171208333948,1,0,4,4,3,8.480948707785815,0,13.181782523629792,0.8105208585521958,3.5,55.59264525090784,0,Dropout,0
0,5,8,5,1,7,140.58747549483553,17,1,4,5,8,130.02117361172375,1,0,0,1,1,1,47,0,0,4,5,4,18.0647460560715,0,1,3,4,1,20.0,1,11.042027525386786,2.724255592972037,-0.8581601696651218,65.82184182579726,2,Graduate,2
0,9,6,14,0,1,138.59423096585272,3,6,1,6,4,118.91645426506668,1,0,0,0,1,0,27,0,1,5,5,3,11.484549319153816,0,0,6,7,5,15.16455616161092,1,7.175035807232847,0.8290590193350478,1.742241011572005,84.250061803552,1,Enrolled,1
0,2,6,15,0,1,189.5746422729701,9,3,1,5,1,134.35260415594442,0,0,0,0,0,0,32,0,2,5,5,2,7.918442340943907,1,0,4,5,2,5.583570786318747,1,7.854712084348485,3.597921182950991,-0.1662532049746734,36.811347344968375,0,Dropout,0
0,8,6,11,1,10,118.25229669508516,21,5,2,9,5,127.97724989251472,0,0,0,0,1,1,24,0,1,5,6,4,13.675043867743462,0,1,6,6,6,14.219185861978373,0,10.488384941636031,0.8158474662992784,-1.0312111418742782,39.91391565037951,1,Enrolled,1
0,7,8,5,0,3,134.75483359267346,11,6,4,7,3,113.98837902807296,0,0,0,0,0,0,20,0,0,6,7,6,16.131070188992307,0,0,4,4,3,16.872454593064926,0,9.948133007868378,2.5649760623156705,0.9153901663771444,38.300487619741546,0,Dropout,2
0,9,2,16,1,1,113.94739601666436,20,6,3,7,3,169.32176859638992,1,0,1,1,0,0,20,0,1,4,4,1,12.332870124842728,1,0,5,6,5,9.34658324583434,1,6.060978810485856,1.639159191704322,-0.7640299110315196,61.405156792275776,0,Dropout,0
1,11,8,8,0,11,177.67565477709817,21,4,1,4,2,119.96398989627362,1,0,0,1,0,0,41,0,0,4,5,4,14.879945230580562,0,0,4,4,4,11.15749151630587,1,8.856874689767173,2.3145577833509767,1.732400962854245,87.58649164761673,2,Graduate,0
0,12,4,13,0,3,172.42684320195286,5,6,5,3,0,154.0518501561246,0,0,0,1,1,0,19,0,2,3,4,3,9.334324369821974,0,1,4,4,2,6.744329695931598,1,9.5622012575753,0.2907413292112399,0.5754650878679706,52.52792052082374,0,Dropout,0
0,8,2,17,0,9,100.50576408049004,18,1,4,6,8,156.70596520598653,0,0,0,1,0,0,48,0,0,4,5,4,15.198908137605937,0,1,4,4,4,14.768720227748489,1,11.70520077571918,-0.7001368093611959,3.2049439383047327,53.894330327709866,0,Dropout,0
2,17,4,9,0,7,131.3816340571681,12,5,3,8,5,163.09830610044753,0,0,1,1,1,0,19,0,2,3,4,2,9.65674585326304,0,2,4,5,2,10.403913170555091,1,13.03917096421646,0.3735151161923236,-1.550082962466756,62.83370750614422,0,Dropout,0
0,1,8,15,1,9,135.79272320809446,19,5,4,1,9,126.36288660366225,0,0,0,1,0,1,43,0,2,4,5,1,14.068106140951308,0,0,4,5,4,12.84405306000119,0,12.013424806340277,1.0153334685260609,1.2969725653798574,63.1615763153686,0,Dropout,0
1,3,7,7,0,7,127.51588151802814,5,6,6,6,2,135.03151111410523,0,0,0,1,1,0,45,0,0,3,4,2,15.686843210675288,0,0,5,6,5,20.0,1,11.01861017024594,1.2600886668753697,1.4666027863000537,65.23402806385468,1,Enrolled,0
0,14,5,14,0,11,124.35465758443802,12,1,2,5,0,135.80395908717787,0,0,0,0,1,0,48,1,2,6,6,3,13.345463889453685,1,0,4,4,4,15.610903806604613,0,11.08796585732502,0.9191291305130272,-0.9938478740892924,52.34284857304385,0,Dropout,2
0,2,4,8,0,9,151.95985255717596,6,3,5,2,5,153.18036210037786,0,0,0,0,1,1,35,0,2,4,4,4,8.675932587570014,0,1,6,6,4,9.507630527970171,1,11.431151787896331,-1.0,-0.3952407558411506,48.985286026151975,0,Dropout,1
0,8,5,2,0,11,174.3331379001329,17,4,3,1,3,133.9406667968982,0,0,1,1,0,0,37,0,0,5,6,5,8.827726073984639,1,0,4,4,4,7.451607727293565,0,12.870327831105104,0.7335305205037376,-1.7622169196169966,97.79548016714416,1,Enrolled,2
1,17,6,4,1,3,152.75521296557915,14,3,3,0,0,151.4619965119421,0,1,1,1,0,0,21,0,0,3,4,2,18.575923697785115,0,1,4,5,3,18.45050271852083,1,15.07568474704749,1.5474644818195644,-2.008078854894599,41.80568306839857,1,Enrolled,0
0,9,7,2,1,7,154.01127064971678,3,2,1,1,9,133.60520056932063,0,1,0,0,1,1,34,0,0,4,4,1,10.31150512277384,1,1,6,7,5,12.765391747915215,1,7.082118750064051,1.2079780389147323,0.5865548475292485,81.14251426323324,0,Dropout,0
1,12,7,10,1,6,127.19367073617715,1,3,2,4,3,167.9299041085449,0,0,0,0,1,0,44,0,1,4,4,3,15.67793390880297,1,1,3,4,3,17.677968422658598,0,8.655350980889445,1.0507786753196249,2.2523175146660166,93.12346085861073,2,Graduate,0
1,7,8,6,0,2,157.3814479233725,13,2,2,0,1,139.7064211994609,0,0,0,1,1,0,38,0,0,3,4,3,13.414315598663354,0,1,3,4,2,15.387311471236702,0,13.031581171019663,0.9478929905228424,0.5631106782282068,88.2984386519301,2,Graduate,0
0,1,7,11,0,6,157.3090514007908,18,1,3,7,2,136.6976255760938,0,0,0,0,0,0,37,1,0,4,4,4,9.485856986429203,1,2,5,6,5,8.426692539146199,1,7.014845927748475,1.5677041432150938,0.6383307856153632,48.32366396418082,0,Dropout,0
0,14,5,10,1,3,124.55795367444506,10,6,4,3,9,148.48769420931984,0,0,0,1,0,0,22,0,2,5,6,5,11.135348611885732,0,1,4,5,1,9.52811320615242,0,6.113352195801026,0.2433448436051379,-1.536987292682179,91.0992690159108,2,Graduate,2
0,2,8,17,1,2,129.8720454756041,19,2,3,2,9,180.88750743058745,1,0,0,1,0,1,17,0,2,3,4,3,18.94941554817325,0,2,4,5,4,15.08097813048559,1,8.075014446657692,1.2056645049886967,-2.9829093737880576,44.175693017920665,1,Enrolled,0
0,17,7,8,0,5,100.34510272945354,19,5,3,9,6,124.87036806173828,1,0,0,1,0,1,21,0,2,3,4,3,20.0,1,1,3,3,3,20.0,0,10.220575232752823,1.0109274145488842,1.415693313918846,59.124892927800005,2,Graduate,0
1,7,2,6,0,5,105.24321369805394,17,6,3,1,6,165.98562488146703,0,0,0,1,1,0,28,0,1,3,3,0,11.88940683489901,1,1,4,4,4,7.793097346825512,1,8.564820317975041,0.0013706632941665,-0.3892391919551283,69.75852083802982,0,Dropout,0
0,15,8,16,0,11,125.4578747191506,7,6,3,0,4,119.56034470842545,0,0,1,1,1,1,42,0,1,3,3,2,11.647676158469809,1,0,5,6,4,11.308900233936376,1,11.10861255016836,1.2822068383644372,-2.441627820395912,49.26493041756657,0,Dropout,0
0,9,3,10,1,2,111.46496326884292,8,6,3,7,9,141.0957286921327,1,0,0,1,0,0,30,0,0,3,3,2,7.265964300291626,1,1,6,7,5,5.915306663563932,0,9.147307695665654,-0.8833623053076223,-0.1792675717289882,70.70484407309903,0,Dropout,0
0,8,4,4,0,3,152.6970746810525,16,2,3,8,1,120.13060827078654,1,0,1,1,0,0,42,0,2,5,5,5,7.225296127902863,1,0,4,4,1,7.481458283759045,0,8.964494408256616,0.68528334639894,1.2488145470731216,56.23407093001034,0,Dropout,2
1,7,2,2,0,8,131.50265172526534,16,5,4,2,8,130.7171996336759,0,0,0,1,1,1,43,0,2,3,4,3,9.99961834842171,0,1,6,7,3,12.613501974654206,1,6.0,1.9042368626401536,1.524638317206787,95.51639634521248,2,Graduate,0
0,4,8,2,0,5,146.71666101314244,16,5,5,2,8,123.03634845479252,0,0,0,0,0,0,25,0,2,5,5,4,11.442487811117928,0,2,5,5,5,14.5266143308194,1,11.796338893245082,1.9942864825298328,1.158004164306077,72.63680720331917,1,Enrolled,1
2,10,5,12,0,8,108.14284149213525,20,3,6,8,8,157.45543877009374,1,0,0,1,0,0,42,0,1,5,6,3,12.910953645823913,1,2,3,4,2,14.366917956710434,1,11.835766669246132,1.5158240094323114,-0.4519565130642491,88.70796004382363,2,Graduate,2
1,7,5,4,0,10,163.57277460982235,9,6,5,6,5,127.56889651126868,0,0,0,1,0,0,38,0,0,5,6,4,15.415468218528538,1,2,5,6,3,13.204834706214212,0,9.438999476104607,1.7697498481615437,1.869977869517425,97.01608340155764,2,Graduate,1
1,15,7,16,0,4,145.77048210806245,13,6,1,8,0,153.25517535262702,1,0,0,1,0,0,46,0,1,3,4,1,13.773066791302842,1,1,5,6,2,13.4172322470075,1,10.446988965905115,2.243830302233172,0.7632201871156719,75.39679472168064,1,Enrolled,0
0,13,1,2,0,4,143.89821598345517,4,4,5,1,5,126.82927568436985,0,0,0,1,0,0,33,1,2,5,5,3,15.47347964570808,0,0,5,6,5,12.989069413839328,0,10.440657907581352,1.6255640080950295,-0.7772359418963537,95.2108293949657,2,Graduate,1
0,8,1,16,0,6,155.83093700630843,10,6,4,6,7,139.86154114466612,1,0,1,1,0,1,42,0,1,3,3,3,10.851178992099154,1,1,5,5,5,8.91564870275329,0,13.154100809577624,2.911840790822995,-1.210796185499057,83.4749627297125,1,Enrolled,0
0,9,8,15,0,10,142.0129406852588,21,3,3,7,3,176.43996196178114,0,1,0,0,1,0,17,0,0,5,6,5,12.75222651185348,0,0,6,7,3,13.658272073665362,1,10.66824772536623,-1.0,1.1533277266335304,84.17986424101518,2,Graduate,1
0,9,4,14,0,11,112.70504029597876,9,3,2,3,5,121.36271826701211,0,0,0,1,0,0,24,0,0,3,4,2,11.725650314441037,0,2,5,5,5,8.99012637971824,0,6.0,2.4897561780565023,2.3641428790045067,71.71980039392406,1,Enrolled,0
0,5,3,11,0,5,148.79164202865454,18,5,4,9,7,121.83679329015716,1,0,1,1,0,0,31,0,2,4,4,4,8.56647754253949,1,0,5,5,4,7.130461261560768,1,15.723900779910426,-1.0,1.86860435220675,44.26840578039134,0,Dropout,0
0,6,1,15,1,5,117.6768747762252,12,4,2,3,5,133.84478807911282,0,0,0,1,1,1,38,0,1,4,4,4,6.090958157339063,0,2,5,5,2,3.1164939021427984,1,13.866875920896543,0.7479977326629464,1.0938000536544477,65.19881077079692,0,Dropout,0
0,16,6,6,1,9,139.6395777988373,10,5,1,1,3,139.56046378404417,0,0,0,1,1,1,30,0,2,5,5,5,10.658000372664333,0,0,5,5,3,12.003743435674204,0,10.149124433659932,2.376550770783388,1.9400965844338665,51.11157985547605,1,Enrolled,1
0,16,7,16,0,6,117.99783343681338,17,6,6,1,6,155.52010450048945,1,1,0,0,1,1,42,0,2,6,7,6,4.316589014444395,1,0,6,6,6,3.1152164490143446,1,10.464569337623008,2.2441407406916247,3.5,87.02806914665405,0,Dropout,1
0,14,6,1,0,3,171.5687614057577,12,4,4,3,4,141.07462232730887,0,0,1,1,0,1,44,0,0,6,6,3,9.034930962534062,1,0,5,5,5,3.194058572469213,0,10.867881402690132,0.3360805903675579,1.3181036271153097,55.72756682885479,0,Dropout,1
0,16,5,11,0,11,149.7324089712702,2,2,3,3,0,146.12992725454595,0,0,1,0,1,1,39,0,2,4,4,4,14.908093114277854,0,2,3,4,3,18.692195590286804,1,7.687991557453494,1.442397110171704,1.0833634508366052,74.1335848874905,2,Graduate,0
0,5,7,14,1,4,157.1637354672656,14,5,3,4,2,111.1418125159432,0,0,1,1,0,0,30,0,2,5,5,5,13.630567512982692,1,2,5,5,2,15.864010317096954,0,13.344637801830984,0.7856682920475535,1.7802888917815949,82.7675378686877,1,Enrolled,2
0,1,2,2,0,9,118.29680152404566,6,3,6,9,2,147.5392132146591,0,0,0,1,0,0,40,0,0,5,5,4,13.074914158902828,0,2,5,6,2,7.736651909810947,0,13.031639278204356,2.51688890019768,2.150568032048936,53.24683808372159,0,Dropout,1
0,5,3,16,0,6,141.57599090039565,11,5,6,9,0,148.20752205950228,1,0,1,0,0,1,18,0,1,5,5,4,17.131842019311026,0,2,4,5,2,18.66892021147403,1,9.740563986888564,1.4071953179802907,-1.6045928269474543,68.59617935689457,2,Graduate,2
0,9,8,4,0,11,139.18444620714538,14,1,4,9,3,156.79000538058585,1,0,0,1,1,1,42,0,1,6,6,5,10.450340944403369,1,0,4,5,3,13.957083378192962,0,12.017161868858905,0.7221814392451371,1.1188201495291568,60.83090835840148,1,Enrolled,2
0,7,4,14,0,8,137.42707623725062,14,1,4,8,1,131.79120195235183,0,0,0,0,1,1,30,0,1,4,5,1,15.386838584584376,0,2,4,5,4,14.620688727043897,0,13.13004020743236,1.9581133738470424,2.6069635206638315,72.00670286727447,1,Enrolled,0
0,10,2,16,0,11,92.37664168686383,6,1,3,8,9,139.8316463559407,0,0,0,0,1,0,23,0,0,5,5,3,10.175103304532737,0,1,5,5,4,10.247681120392778,1,10.681031597382152,2.194902214683617,3.5,51.71859419446152,0,Dropout,1
